site_code,base_filter_id,source_parameter_codes,source_analysis_descriptions,source_method_codes,source_conditions,competing_values,source_row_links,source_definition_recovered,authoritative_value_selected,selected_ec_ugm3,value_adjudication
ETAD,ETAD-0217,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 9.56]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6573,""source_row"":26527},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6574,""source_row"":26528}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0218,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 5.99]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6613,""source_row"":26584},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6614,""source_row"":26585}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0219,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 8.13]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6653,""source_row"":26641},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6654,""source_row"":26642}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0220,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.57]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6693,""source_row"":26698},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6694,""source_row"":26699}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0221,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 11.74]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6733,""source_row"":26755},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6734,""source_row"":26756}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0222,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 8.61]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6773,""source_row"":26812},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6774,""source_row"":26813}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0224,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 7.25]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6813,""source_row"":26883},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6814,""source_row"":26884}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0225,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 7.18]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6853,""source_row"":26940},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6854,""source_row"":26941}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0226,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 10.27]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6893,""source_row"":26997},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6894,""source_row"":26998}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0227,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 9.28]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6933,""source_row"":27054},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6934,""source_row"":27055}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0228,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 5.26]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6973,""source_row"":27111},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":6974,""source_row"":27112}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0229,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 11.14]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7013,""source_row"":27168},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7014,""source_row"":27169}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0230,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 10.6]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7053,""source_row"":27225},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7054,""source_row"":27226}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0232,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 9.97]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7093,""source_row"":27296},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7094,""source_row"":27297}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0233,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 9.47]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7133,""source_row"":27355},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7134,""source_row"":27356}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0234,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.82]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7181,""source_row"":27420},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7182,""source_row"":27421}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0235,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.04]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7229,""source_row"":27485},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7230,""source_row"":27486}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0236,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.63]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7277,""source_row"":27550},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7278,""source_row"":27551}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0237,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.91]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7325,""source_row"":27615},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7326,""source_row"":27616}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0238,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 8.15]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7374,""source_row"":27681},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7375,""source_row"":27682}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0240,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.42]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7422,""source_row"":27760},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7423,""source_row"":27761}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0241,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 7.4]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7469,""source_row"":27825},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7470,""source_row"":27826}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0242,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 3.43]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7516,""source_row"":27889},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7517,""source_row"":27890}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0243,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.0]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7563,""source_row"":27954},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7564,""source_row"":27955}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0244,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 8.68]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7610,""source_row"":28017},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7611,""source_row"":28018}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0245,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.38]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7656,""source_row"":28080},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":7657,""source_row"":28081}]",True,False,,unresolved_upstream_competing_values
INDH,INDH-0129,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.24, 8.42]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":318,""source_row"":29399},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":319,""source_row"":29400}]",True,False,,unresolved_upstream_competing_values
INDH,INDH-0130,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[-0.94, 0.24]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":367,""source_row"":29464},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":368,""source_row"":29465}]",True,False,,unresolved_upstream_competing_values
INDH,INDH-0131,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.24, 5.54]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":414,""source_row"":29529},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":415,""source_row"":29530}]",True,False,,unresolved_upstream_competing_values
INDH,INDH-0132,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.24, 5.05]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":463,""source_row"":29594},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":464,""source_row"":29595}]",True,False,,unresolved_upstream_competing_values
INDH,INDH-0133,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.24, 8.58]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":511,""source_row"":29659},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":512,""source_row"":29660}]",True,False,,unresolved_upstream_competing_values
INDH,INDH-0134,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.25, 5.26]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":558,""source_row"":29724},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_INDH.csv"",""export_sha256"":""5ef1f5578504876d366f4685541a070016e046e0f1af50f88f1ff091b102dfd6"",""export_source_row"":559,""source_row"":29725}]",True,False,,unresolved_upstream_competing_values
